item_id;supplier;category_id;color;size;price;stock_level
5640;Castle Biosciences;48236;FireBrick;5;24.86;
5641;Sterling Infosystems;24187;Khaki;8;39.29;
5642;Socrata;26762;DarkGray;7;29.94;
5643;SpaceCurve;94696;Red;6;61.03;
5644;USSearch;35096;LightSlateGray;8;72.55;
5645;Marinexplore, Inc.;8369;Aqua;8;63.19;
5646;Berkery Noyes MandASoft;84547;Indigo ;6;73.57;
5647;Lenddo;69773;Chocolate;7;77.88;
5648;Marinexplore, Inc.;78341;Yellow;8;35.34;
5649;Mozio;73445;DodgerBlue;5;67.74;
5650;Tendril;91665;DarkSalmon;8;35.57;
5651;CitySourced;56997;Olive;6;52.54;
5652;Rank and Filed;83302;Blue;7;49.64;
5653;ClearHealthCosts;2482;DeepSkyBlue;5;44.79;
5654;Copyright Clearance Center;1778;DarkSeaGreen;7;73.91;
5655;CoreLogic;28970;Turquoise;4;66.83;
5656;Vimo;24411;Thistle;6;78.61;
5657;FlightView;43912;PowderBlue;4;50.86;
5658;J.P. Morgan Chase;22280;MidnightBlue;5;55.46;
5659;Roadify Transit;74506;DimGray;5;62.42;
5660;Mapbox;62675;Turquoise;5;53.65;
5661;TowerData;32537;MistyRose;7;71.00;
5662;College Board;64503;SlateGray;6;28.60;
5663;Plus-U;70654;Green;6;60.80;
5664;OSIsoft;7885;Lime;4;78.85;
5665;Oliver Wyman;11544;HotPink;6;20.71;
5666;Ontodia, Inc;46634;ForestGreen;6;31.51;
5667;Adobe Digital Government;15906;MediumTurquoise;8;75.99;
5668;Numedii;83998;Linen;6;40.05;
5669;TuvaLabs;25425;DarkSeaGreen;8;25.30;
5670;Zurich Insurance (Risk Room);31243;SandyBrown;7;40.88;
5671;Revelstone;70424;DarkSalmon;4;59.16;
5672;CARFAX;35563;Brown;5;46.49;
5673;Cerner;13222;Aqua;7;76.40;
5674;Government Transaction Services;54005;CadetBlue;6;39.12;
5675;mHealthCoach;47806;DodgerBlue;4;54.06;
5676;Ez-XBRL;55873;DarkSlateGray;8;28.09;
5677;OpenGov;70417;LightGray;8;65.66;
5678;PublicEngines;88190;HoneyDew;5;25.22;
5679;Charles Schwab Corp.;96816;Red;6;39.90;
5680;Smart Utility Systems;12504;Pink;8;63.48;
5681;mHealthCoach;72558;MintCream;7;38.66;
5682;3 Round Stones, Inc.;51141;Thistle;8;45.02;
5683;Impaq International;3465;SeaGreen;8;67.12;
5684;Clean Power Finance;22389;Pink;7;36.62;
5685;Xatori;25157;DarkOliveGreen;6;67.95;
5686;Chemical Abstracts Service;12785;Orange;5;60.17;
5687;xDayta;94323;DarkGray;4;23.36;
5688;Propeller Health;53926;BlueViolet;6;20.75;
5689;KLD Research;61393;SlateBlue;7;52.23;
5690;GovTribe;3037;LightSalmon;7;59.14;
5691;Politify;35039;Chocolate;7;66.84;
5692;Rand McNally;84826;Magenta;6;27.92;
5693;MarketSense;96665;GoldenRod;6;53.40;
5694;Rank and Filed;87169;LimeGreen;6;29.79;
5695;MicroBilt Corporation;21108;IndianRed ;8;41.21;
5696;StreetEasy;45194;Aquamarine;6;75.14;
5697;Business and Legal Resources;97219;AliceBlue;8;28.70;
5698;Teradata;81714;PaleGoldenRod;4;55.69;
5699;CB Insights;25868;Sienna;8;26.05;
5700;PricewaterhouseCoopers (PWC);67776;LimeGreen;8;56.27;
5701;Science Exchange;5901;LightYellow;4;69.83;
5702;Fastcase;71007;Turquoise;4;54.46;
5703;Arrive Labs;45996;OrangeRed;6;70.09;
5704;Fuzion Apps, Inc.;88903;Fuchsia;6;62.84;
5705;MuckRock.com;7804;Tomato;8;41.60;
5706;Buildingeye;44471;SpringGreen;6;31.55;
5707;Personalis;99706;SlateGray;5;69.59;
5708;USSearch;34731;Gainsboro;5;59.43;
5709;Overture Technologies;21559;Crimson;5;57.86;
5710;Oversight Systems;94327;CadetBlue;5;20.97;
5711;Food+Tech Connect;12197;BurlyWood;6;77.62;
5712;Optensity;74008;DimGray;6;72.07;
5713;WeMakeItSafer;19248;Moccasin;6;74.12;
5714;GreatSchools;37183;Peru;5;50.10;
5715;Climate Corporation;2920;MidnightBlue;8;27.79;
5716;Revaluate;31513;LawnGreen;7;53.15;
5717;Lenddo;98378;Pink;8;42.13;
5718;Weather Underground;97682;SlateBlue;6;79.30;
5719;NextBus;63519;Salmon;4;62.27;
5720;Epsilon;14531;SkyBlue;7;37.78;
5721;Seabourne;92105;DarkKhaki;5;21.67;
5722;College Board;77130;SpringGreen;5;30.13;
5723;Biovia;22621;PapayaWhip;4;21.13;
5724;Genability;93668;DarkGreen;5;66.36;
5725;Smartronix;40729;Chartreuse;8;60.35;
5726;American Red Ball Movers;62734;Yellow;7;29.82;
5727;Bridgewater;4523;MediumTurquoise;7;39.11;
5728;Science Exchange;98576;Silver;4;20.44;
5729;Overture Technologies;33846;Sienna;8;47.47;
5730;Reed Elsevier;25725;LightGoldenRodYellow;8;53.00;
5731;Credit Karma;14868;Bisque;4;78.01;
5732;Munetrix;55570;DeepPink;8;78.58;
5733;OnStar;88642;MediumVioletRed;7;70.50;
5734;SpotCrime;85659;Brown;4;34.61;
5735;BuildZoom;53727;Navy;4;67.04;
5736;Appallicious;75777;Chocolate;4;21.22;
5737;ASC Partners;38328;HoneyDew;8;35.97;
5738;Telenav;67150;Tomato;8;72.94;
5739;Social Health Insights;7507;OliveDrab;5;60.19;
5740;Open Data Nation;38458;DarkOliveGreen;8;54.14;
5741;Captricity;26063;Tan;5;57.87;
5742;LegiNation, Inc.;33075;Black;6;61.24;
5743;USAA Group;78690;DarkRed;8;60.14;
5744;Standard and Poor's;95315;DarkOliveGreen;7;29.90;
5745;InfoCommerce Group;44273;Pink;7;49.40;
5746;Factual;1859;GoldenRod;4;76.71;
5747;Webitects;42735;OldLace;8;68.09;
5748;State Farm Insurance;33717;LightSlateGray;7;30.49;
5749;VitalChek;40878;DimGrey;8;56.39;
5750;Inovalon;14156;OrangeRed;5;33.11;
5751;Headlight;7427;GoldenRod;4;73.34;
5752;STILLWATER SUPERCOMPUTING INC;58262;MistyRose;4;57.86;
5753;Import.io;19987;PowderBlue;6;74.34;
5754;LexisNexis;19530;LightYellow;8;38.72;
5755;SpaceCurve;42328;Indigo ;8;79.46;
5756;Granicus;17302;LightSkyBlue;6;20.64;
5757;Credit Sesame;36401;PaleTurquoise;8;21.86;
5758;Civis Analytics;44398;Violet;6;37.35;
5759;Remi;4853;PapayaWhip;5;58.87;
5760;CityScan;43643;MidnightBlue;4;68.13;
5761;Compendia Bioscience Life Technologies;4744;LawnGreen;4;23.38;
5762;YourMapper;96611;Aquamarine;8;74.36;
5763;Stevens Worldwide Van Lines;69956;YellowGreen;5;45.59;
5764;Geolytics;14219;MediumAquaMarine;6;55.04;
5765;MapQuest;24148;DarkGray;8;37.19;
5766;Lumesis, Inc.;54366;BlueViolet;5;58.39;
5767;Graematter, Inc.;6261;BurlyWood;5;68.86;
5768;RAND Corporation;7555;DarkGoldenRod;6;76.64;
5769;Amazon Web Services;4982;AntiqueWhite;4;30.77;
5770;Deloitte;36113;DarkCyan;4;57.36;
5771;HopStop;39265;MistyRose;6;39.20;
5772;Locavore;43806;Darkorange;7;60.02;
5773;Xignite;80399;DarkOliveGreen;5;30.06;
5774;T. Rowe Price;68454;DeepPink;6;27.40;
5775;Archimedes Inc.;11351;OldLace;5;21.22;
5776;Ez-XBRL;314;Coral;4;67.03;
5777;Intelius;96830;MidnightBlue;8;56.46;
5778;Mapbox;87923;Darkorange;7;24.39;
5779;Nielsen;47716;CadetBlue;5;27.65;
5780;Child Care Desk;36904;Coral;7;46.12;
5781;Fitch;89778;DeepPink;8;35.40;
5782;Expert Health Data Programming, Inc.;82564;LightGray;8;35.38;
5783;Thinknum;27171;SlateGray;4;69.58;
5784;Walk Score;26642;YellowGreen;8;76.68;
5785;SimpleTuition;62713;AliceBlue;5;34.68;
5786;Arpin Van Lines;67743;DimGrey;7;76.23;
5787;GreatSchools;14825;Tomato;6;29.20;
5788;CARFAX;57899;MediumVioletRed;6;47.26;
5789;USSearch;93758;Indigo ;6;54.65;
5790;ASC Partners;10936;Yellow;8;30.87;
5791;Factset;39791;MediumTurquoise;4;43.55;
5792;Ez-XBRL;65285;SlateGray;5;57.32;
5793;T. Rowe Price;34537;LightGoldenRodYellow;8;69.11;
5794;YourMapper;36376;DimGray;5;30.19;
5795;Yelp;86141;DarkOliveGreen;4;78.26;
5796;Qado Energy, Inc.;4720;Lavender;7;48.97;
5797;HERE;66887;RosyBrown;4;39.90;
5798;Ontodia, Inc;45686;DarkRed;4;55.42;
5799;Poncho App;20065;OldLace;6;61.59;
5800;Docket Alarm, Inc.;4655;SaddleBrown;7;28.18;
5801;Investormill;63256;Lime;7;41.04;
5802;Thomson Reuters;97533;SpringGreen;6;56.04;
5803;Revelstone;40705;MediumOrchid;6;31.74;
5804;PlanetEcosystems;93854;Orange;5;75.78;
5805;Orlin Research;75308;GoldenRod;5;57.14;
5806;ideas42;84297;PaleVioletRed;8;64.04;
5807;Socrata;37657;Gainsboro;8;30.34;
5808;The DocGraph Journal;95293;AntiqueWhite;4;41.98;
5809;OpenPlans;20962;MediumSpringGreen;5;71.87;
5810;Caspio;53835;Darkorange;8;36.20;
5811;Google Public Data Explorer;78607;Wheat;8;54.94;
5812;McKinsey;66053;MintCream;6;74.73;
5813;Next Step Living;66065;Green;8;60.14;
5814;Docket Alarm, Inc.;11250;Red;7;26.21;
5815;Navico;13324;OldLace;4;36.08;
5816;iTriage;25018;Azure;7;56.15;
5817;NonprofitMetrics;54802;MediumSpringGreen;4;48.59;
5818;Junar, Inc.;68154;Cyan;5;25.08;
5819;Earth Networks;71455;DarkGreen;8;65.24;
5820;Google Maps;54513;Orchid;8;72.42;
5821;PlotWatt;51911;Magenta;5;28.45;
5822;Code for America;6830;LawnGreen;5;31.83;
5823;Boston Consulting Group;65420;MediumBlue;4;67.99;
5824;PricewaterhouseCoopers (PWC);10302;LightCyan;4;33.20;
5825;Scale Unlimited;11350;Peru;6;55.28;
5826;Wolters Kluwer;60982;Indigo ;4;29.11;
5827;iRecycle;17991;Wheat;8;40.24;
5828;ClearHealthCosts;58444;DodgerBlue;7;76.18;
5829;GenoSpace;11959;Lime;4;35.02;
5830;StreamLink Software;16550;Teal;8;78.14;
5831;Avalara;11670;LimeGreen;7;22.14;
5832;nGAP Incorporated;14110;Bisque;7;21.19;
5833;PEV4me.com;746;MediumTurquoise;7;69.61;
5834;Lending Club;36336;Coral;6;35.32;
5835;DataMarket;79869;GoldenRod;8;61.26;
5836;Business and Legal Resources;44262;Indigo ;5;35.40;
5837;PEV4me.com;50781;LavenderBlush;7;75.86;
5838;Arrive Labs;21708;AntiqueWhite;7;64.64;
5839;ClearHealthCosts;35175;AntiqueWhite;6;76.94;
5840;Thomson Reuters;18814;HoneyDew;7;21.95;
5841;MetLife;14605;DarkOrchid;7;20.60;
5842;TransUnion;33784;Green;4;62.70;
5843;Progressive Insurance Group;58046;LightCoral;5;22.60;
5844;CostQuest;22745;Magenta;7;74.95;
5845;Compendia Bioscience Life Technologies;89322;BlueViolet;8;37.58;
5846;PolicyMap;37270;LightYellow;8;36.92;
5847;Import.io;8665;PapayaWhip;7;65.54;
5848;FlightAware;4226;LightYellow;4;58.54;
5849;TrueCar;45969;DarkSlateBlue;5;76.34;
5850;MarketSense;84849;DarkGray;6;34.67;
5851;LOGIXDATA, LLC;99228;DarkBlue;4;75.10;
5852;48 Factoring Inc.;87780;MidnightBlue;8;71.39;
5853;Trulia;96882;SaddleBrown;8;66.34;
5854;Acxiom;40183;YellowGreen;6;52.93;
5855;Innovest Systems;83053;BlanchedAlmond;5;41.14;
5856;FlightStats;33863;Gray;5;55.49;
5857;CoreLogic;82883;GhostWhite;6;32.68;
5858;Boston Consulting Group;53360;Orange;7;54.26;
5859;Collective IP;29466;Wheat;8;45.25;
5860;Construction Monitor LLC;83876;DarkGoldenRod;7;25.69;
5861;Marlin & Associates;89393;LightSkyBlue;6;53.97;
5862;MetLife;18709;DarkSalmon;7;48.95;
5863;WeMakeItSafer;35471;NavajoWhite;8;62.62;
5864;RedLaser;87754;LightCyan;5;44.32;
5865;Way Better Patents;12597;NavajoWhite;7;29.22;
5866;Kimono Labs;92942;MintCream;5;71.93;
5867;Experian;89912;LightGreen;8;73.60;
5868;Overture Technologies;4417;SlateBlue;7;56.56;
5869;CB Insights;46543;Cyan;7;54.02;
5870;Healthline;15221;PaleGreen;5;50.67;
5871;Suddath;82679;MediumPurple;5;22.88;
5872;Remi;53362;Lime;4;44.90;
5873;Socrata;23752;WhiteSmoke;6;32.88;
5874;Fidelity Investments;66328;LightBlue;4;62.76;
5875;Thomson Reuters;18882;LightGreen;4;71.86;
5876;Whitby Group;37926;PowderBlue;6;40.19;
5877;Adobe Digital Government;67414;Lime;4;20.74;
5878;Intelius;26057;SteelBlue;6;66.80;
5879;ClearStory Data;61999;MintCream;7;70.43;
5880;Everyday Health;21446;Salmon;7;66.82;
5881;Appallicious;3690;MediumTurquoise;8;63.38;
5882;Peterson's;61107;NavajoWhite;4;51.25;
5883;FirstPoint, Inc.;64038;PaleTurquoise;5;32.30;
5884;CostQuest;54368;BlueViolet;6;24.62;
5885;Remi;97846;Beige;6;21.30;
5886;Solar Census;32823;OrangeRed;7;73.86;
5887;VisualDoD, LLC;28847;Plum;4;25.23;
5888;Energy Points, Inc.;68898;PapayaWhip;5;43.38;
5889;Deloitte;12183;Moccasin;6;30.19;
5890;American Red Ball Movers;29779;LightBlue;6;50.69;
5891;Epsilon;67378;Azure;4;77.23;
5892;Whitby Group;53466;MediumSlateBlue;6;47.42;
5893;Junar, Inc.;81266;Aquamarine;4;31.73;
5894;Altova;93115;MediumSeaGreen;5;73.41;
5895;LOVELAND Technologies;87571;MediumSeaGreen;7;33.06;
5896;Trulia;10676;RoyalBlue;5;30.57;
5897;Wheaton World Wide Moving;15390;Orchid;8;21.35;
5898;SpaceCurve;28827;Yellow;8;62.00;
5899;Rivet Software;52534;Yellow;8;60.63;
5900;Be Informed;84165;FloralWhite;4;55.61;
5901;Factual;48269;SlateGray;5;21.75;
5902;Chubb;89047;DarkCyan;5;54.94;
5903;Housefax;76096;Ivory;4;72.45;
5904;Palantir Technologies;26262;CadetBlue;5;55.53;
5905;Canon;42422;Chocolate;8;57.63;
5906;Zillow;28071;DimGrey;7;73.01;
5907;Overture Technologies;51191;DarkTurquoise;8;60.68;
5908;WeMakeItSafer;54994;DarkSlateGray;7;77.86;
5909;indoo.rs;54482;RoyalBlue;8;52.06;
5910;Wolters Kluwer;51419;LemonChiffon;7;30.02;
5911;BizVizz;43273;Aquamarine;4;54.65;
5912;Gallup;91051;LightYellow;5;61.43;
5913;Castle Biosciences;86500;Azure;5;25.08;
5914;Weather Decision Technologies;17640;LightSteelBlue;7;57.47;
5915;Qado Energy, Inc.;16603;DarkRed;8;64.89;
5916;Marinexplore, Inc.;53491;FloralWhite;8;22.15;
5917;Inovalon;47666;MidnightBlue;6;74.01;
5918;FlightAware;46333;LightSalmon;7;67.40;
5919;iMedicare;33823;Bisque;8;65.54;
5920;iFactor Consulting;30062;AliceBlue;8;45.33;
5921;Uber;357;HoneyDew;5;53.84;
5922;Code for America;19143;Cornsilk;6;76.85;
5923;HelloWallet;16113;DarkTurquoise;6;34.63;
5924;Merrill Corp.;55140;Silver;6;51.88;
5925;Alltuition;28819;LightSlateGray;6;39.86;
5926;Code for America;23298;LemonChiffon;6;21.85;
5927;OpenPlans;25692;DarkGreen;7;21.96;
5928;realtor.com;41117;DarkGoldenRod;7;35.03;
5929;OSIsoft;1746;DarkKhaki;8;49.35;
5930;Yahoo;50951;DimGray;8;30.21;
5931;BaleFire Global;32459;PaleGreen;6;31.77;
5932;Canon;97181;MediumPurple;4;78.20;
5933;People Power;25094;DarkMagenta;7;30.80;
5934;CoolClimate;99421;OldLace;4;67.34;
5935;Cambridge Semantics;35089;Green;6;31.90;
5936;Verdafero;3448;DarkOrchid;5;43.86;
5937;Aidin;42391;Magenta;6;67.92;
5938;Oliver Wyman;30669;DarkSlateBlue;6;43.98;
5939;Lenddo;28019;OliveDrab;7;46.18;
5940;Rapid Cycle Solutions;19291;Gray;4;64.42;
5941;Standard and Poor's;61434;DimGrey;6;51.43;
5942;Galorath Incorporated;85314;MediumOrchid;7;23.05;
5943;gRadiant Research LLC;37888;DarkTurquoise;4;44.91;
5944;Canon;47527;DarkViolet;6;28.29;
5945;Eat Shop Sleep;66774;SaddleBrown;8;69.32;
5946;R R Donnelley;94725;YellowGreen;8;20.04;
5947;OptumInsight;87071;Indigo ;6;44.76;
5948;Computer Packages Inc;99819;Teal;7;66.90;
5949;Cappex;67137;LightGoldenRodYellow;6;71.00;
5950;Compared Care;64452;SandyBrown;6;55.51;
5951;U.S. News Schools;26436;DarkTurquoise;7;74.33;
5952;Amida Technology Solutions;5963;DarkSlateGray;8;74.99;
5953;Mercaris;4837;OldLace;6;62.82;
5954;Whitby Group;18536;Aquamarine;7;33.66;
5955;NextBus;45022;Moccasin;5;65.96;
5956;Paxata;19643;Yellow;8;30.05;
5957;Bloomberg;65859;PaleGoldenRod;4;57.40;
5958;Junar, Inc.;58718;NavajoWhite;8;45.76;
5959;StreamLink Software;86810;PaleGreen;4;68.33;
5960;The Advisory Board Company;97463;SpringGreen;7;76.58;
5961;Caspio;99047;DarkGray;7;71.02;
5962;Equilar;45378;PaleGoldenRod;8;35.05;
5963;3 Round Stones, Inc.;4522;Red;6;57.83;
5964;OnDeck;82511;Lavender;8;34.41;
5965;Weather Decision Technologies;63317;LightYellow;4;61.16;
5966;Simple Energy;57636;DarkOliveGreen;5;51.22;
5967;Bridgewater;59635;SeaShell;4;42.80;
5968;NextBus;61643;RosyBrown;4;42.34;
5969;Wolters Kluwer;19939;Coral;5;29.35;
5970;OpenGov;66697;Moccasin;7;31.01;
5971;Aquicore;43383;DarkBlue;5;47.65;
5972;Trintech;83276;SkyBlue;7;50.15;
5973;Gallup;72164;Darkorange;6;48.60;
5974;Accenture;84363;WhiteSmoke;6;66.83;
5975;Quid;37996;MistyRose;7;57.75;
5976;Palantir Technologies;37935;PeachPuff;6;39.68;
5977;Caspio;39692;GhostWhite;8;46.41;
5978;Certara;19793;FloralWhite;4;37.72;
5979;Canon;92985;MediumOrchid;8;43.26;
5980;ConnectEDU;7151;Crimson;8;68.42;
5981;Intelius;3080;Bisque;4;67.71;
5982;Legal Science Partners;10937;SteelBlue;6;38.70;
5983;Equilar;16447;DarkSlateGray;6;50.85;
5984;Business Monitor International;9840;Turquoise;5;62.50;
5985;BuildZoom;7513;PaleGoldenRod;6;58.84;
5986;Stamen Design;334;Violet;7;58.23;
5987;Business Monitor International;70065;Yellow;4;75.59;
5988;Thomson Reuters;59963;Lime;7;58.17;
5989;Tendril;89086;AliceBlue;6;57.56;
5990;Forrester Research;75380;LightCoral;7;32.40;
5991;ZocDoc;77356;PaleGoldenRod;7;24.16;
5992;Dabo Health;87219;LimeGreen;5;55.06;
5993;Intermap Technologies;52556;SeaShell;6;34.34;
5994;MapQuest;39428;DarkViolet;8;66.99;
5995;DataMarket;14683;Azure;4;21.99;
5996;Whitby Group;74303;HoneyDew;6;34.66;
5997;New Media Parents;20789;PaleGoldenRod;8;69.39;
5998;StreetCred Software, Inc;56899;GreenYellow;6;78.91;
5999;Junar, Inc.;77783;Tomato;6;35.42;
6000;Microsoft Windows Azure Marketplace;81152;Magenta;4;62.62;
6001;GetRaised;37117;SteelBlue;7;61.17;
6002;Calcbench, Inc.;68281;DarkGoldenRod;5;32.20;
6003;eInstitutional;83226;DarkMagenta;7;78.08;
6004;Esri;77312;LightCoral;5;73.90;
6005;College Board;96568;Fuchsia;8;77.22;
6006;PayScale, Inc.;6171;DarkOliveGreen;5;34.76;
6007;The Advisory Board Company;69421;Fuchsia;6;48.67;
6008;Vizzuality;936;DarkGoldenRod;6;27.77;
6009;mHealthCoach;32440;Blue;8;29.49;
6010;StockSmart;34297;DarkSalmon;4;55.04;
6011;Zoner;62209;LightGoldenRodYellow;4;45.34;
6012;Harris Corporation;55151;Pink;4;40.33;
6013;SAS;63693;SlateGray;5;30.43;
6014;NuCivic;97461;RosyBrown;5;20.47;
6015;Dabo Health;97231;LightGray;6;22.36;
6016;48 Factoring Inc.;30559;CornflowerBlue;8;41.19;
6017;PlotWatt;99148;Purple;7;78.38;
6018;nGAP Incorporated;14167;Bisque;5;29.89;
6019;Food+Tech Connect;14713;Cornsilk;7;34.76;
6020;Vitals;46820;FireBrick;6;40.28;
6021;Splunk;73094;Indigo ;6;53.08;
6022;Parsons Brinckerhoff;88181;GhostWhite;6;61.54;
6023;Boston Consulting Group;71661;MintCream;7;57.22;
6024;CareSet Systems;75340;ForestGreen;7;49.39;
6025;Everyday Health;64141;DarkOliveGreen;7;44.07;
6026;Intermap Technologies;46575;GhostWhite;4;26.20;
6027;CARFAX;87729;DeepPink;5;66.37;
6028;Personalis;69427;AntiqueWhite;5;50.24;
6029;Yelp;84209;PowderBlue;5;61.52;
6030;GuideStar;19969;Silver;7;35.47;
6031;Cappex;16193;PapayaWhip;5;29.17;
6032;MuckRock.com;69126;Beige;4;35.89;
6033;Votizen;33938;Chocolate;7;75.25;
6034;Government Transaction Services;42523;SeaShell;7;23.79;
6035;T. Rowe Price;66971;Peru;7;74.70;
6036;Marlin Alter and Associates;6659;MediumVioletRed;6;23.70;
6037;SmartAsset;50793;SeaShell;7;64.87;
6038;Lumesis, Inc.;7295;Red;5;37.94;
6039;Weight Watchers;73241;DarkOrchid;7;37.34;
6040;3 Round Stones, Inc.;37598;Beige;6;24.22;
6041;FlightView;94788;Lime;5;74.04;
6042;Persint;28490;SlateGray;6;49.93;
6043;PatientsLikeMe;88760;SaddleBrown;8;48.94;
6044;Teradata;66255;MediumBlue;6;50.51;
6045;Allianz;32997;MediumSeaGreen;7;28.69;
6046;Genability;86335;Aqua;8;22.91;
6047;Whitby Group;41743;DarkSeaGreen;8;43.82;
6048;Maponics;3187;DimGrey;5;69.75;
6049;ASC Partners;6664;Magenta;8;42.21;
6050;Reed Elsevier;3482;DeepSkyBlue;8;73.99;
6051;AtSite;46935;Ivory;4;22.87;
6052;Construction Monitor LLC;73945;DeepSkyBlue;6;32.32;
6053;GuideStar;56243;LimeGreen;6;68.74;
6054;Personal Democracy Media;77192;DarkGray;7;77.53;
6055;AutoGrid Systems;50256;SeaShell;4;48.61;
6056;Marinexplore, Inc.;28543;Beige;4;70.89;
6057;Construction Monitor LLC;6837;Moccasin;7;22.91;
6058;Paxata;76389;Tomato;6;32.53;
6059;48 Factoring Inc.;76477;LightCoral;7;38.42;
6060;Zillow;46213;Moccasin;8;23.28;
6061;ClearStory Data;29738;PaleVioletRed;8;28.52;
6062;SigFig;78633;PaleGreen;4;32.81;
6063;AutoGrid Systems;83936;Lime;5;28.29;
6064;3 Round Stones, Inc.;46906;LightSlateGray;5;24.06;
6065;Sage Bionetworks;65710;Black;6;36.82;
6066;Zonability;78563;DarkGray;6;29.34;
6067;S&P Capital IQ;62580;SaddleBrown;4;67.80;
6068;J.P. Morgan Chase;86563;SandyBrown;4;53.16;
6069;Marlin & Associates;35033;Cornsilk;8;55.03;
6070;Aunt Bertha, Inc.;67737;DeepSkyBlue;8;75.23;
6071;PYA Analytics;97955;MediumSpringGreen;7;63.35;
6072;ReciPal;21670;LemonChiffon;8;23.94;
6073;OSIsoft;18535;Tan;7;72.62;
6074;Navico;87242;PaleTurquoise;6;55.17;
6075;Civic Insight;47498;LightSkyBlue;7;31.60;
6076;IBM;78046;OliveDrab;7;29.63;
6077;First Fuel Software;86598;Salmon;4;52.09;
6078;Energy Points, Inc.;2773;Gainsboro;6;32.68;
6079;CareSet Systems;29039;Crimson;4;27.00;
6080;Webitects;86202;Gainsboro;5;48.82;
6081;Noveda Technologies;30302;DarkSalmon;5;47.55;
6082;Capital Cube;37476;MediumBlue;6;24.89;
6083;PublicEngines;77343;DimGray;4;31.99;
6084;TowerData;86386;OrangeRed;8;69.93;
6085;OSIsoft;26673;PowderBlue;4;65.29;
6086;Department of Better Technology;93991;Brown;6;71.74;
6087;Amazon Web Services;86082;LightCyan;5;68.00;
6088;Intermap Technologies;85463;DimGray;7;78.47;
6089;LOGIXDATA, LLC;21697;PeachPuff;4;28.69;
6090;Aunt Bertha, Inc.;83194;Beige;8;59.72;
6091;gRadiant Research LLC;79682;DarkOrchid;7;68.75;
6092;Civis Analytics;13944;MediumSlateBlue;6;49.88;
6093;Remi;96775;Aquamarine;6;54.09;
6094;Vital Axiom | Niinja;65738;Cornsilk;5;25.05;
6095;Development Seed;54172;Linen;8;30.64;
6096;Urban Airship;12708;SandyBrown;6;30.91;
6097;GuideStar;50369;LightSeaGreen;7;71.99;
6098;OpenCounter;54980;PaleTurquoise;7;20.50;
6099;Nationwide Mutual Insurance Company;19790;DarkKhaki;4;77.48;
6100;Bing;81038;DarkTurquoise;6;78.63;
6101;Spokeo;25121;Chartreuse;5;43.86;
6102;(Leg)Cyte;65922;MistyRose;4;20.38;
6103;Weather Decision Technologies;65302;GhostWhite;6;49.81;
6104;Zebu Compliance Solutions;38354;Blue;7;43.49;
6105;DataWeave;39464;MidnightBlue;8;77.92;
6106;LoseIt.com;9756;MediumVioletRed;8;24.08;
6107;CostQuest;45562;BlanchedAlmond;8;30.99;
6108;R R Donnelley;60049;DarkKhaki;4;44.04;
6109;SpeSo Health;63441;LightGreen;7;47.87;
6110;Rapid Cycle Solutions;87883;LightPink;8;53.90;
6111;Compared Care;59259;AntiqueWhite;4;21.23;
6112;Loqate, Inc.;34922;Bisque;5;74.49;
6113;Google Maps;27782;BurlyWood;5;69.71;
6114;CliniCast;84117;DarkSalmon;5;61.53;
6115;Bridgewater;20162;Cyan;4;32.40;
6116;Factual;38978;BlueViolet;6;75.98;
6117;Knoema;68799;FloralWhite;4;68.55;
6118;PolicyMap;65112;SeaShell;5;41.36;
6119;SpaceCurve;65813;LightCyan;8;28.64;
6120;CoreLogic;98484;Lime;8;76.61;
6121;xDayta;87417;FloralWhite;4;55.97;
6122;Zurich Insurance (Risk Room);53978;HoneyDew;8;53.64;
6123;FlightStats;99419;DarkTurquoise;8;21.09;
6124;SeeClickFix;79674;Coral;4;64.68;
6125;GitHub;54779;DarkSlateBlue;8;57.37;
6126;Noveda Technologies;91245;CadetBlue;5;73.42;
6127;Stormpulse;78523;DeepPink;4;34.18;
6128;Alarm.com;26711;HotPink;8;29.85;
6129;BizVizz;21223;Pink;8;77.84;
6130;Collective IP;35098;LightCoral;6;37.16;
6131;Way Better Patents;27943;Chocolate;5;53.57;
6132;Deloitte;12713;Azure;4;35.21;
6133;Social Explorer;85089;Black;6;61.77;
6134;Arrive Labs;99925;LemonChiffon;7;21.34;
6135;Verdafero;18111;Gold;5;38.71;
6136;BuildFax;76915;Blue;7;37.30;
6137;Asset4;49152;RoyalBlue;5;41.46;
6138;Canon;46345;Salmon;7;33.64;
6139;Xatori;10390;NavajoWhite;5;46.90;
6140;WattzOn;65912;DarkRed;6;68.56;
6141;Accela;86270;Moccasin;7;40.89;
6142;Innovest Systems;16837;LightGray;5;61.34;
6143;SimpleTuition;44293;LightSlateGray;6;45.36;
6144;Consumer Reports;46826;IndianRed ;4;25.18;
6145;Dun & Bradstreet;83332;Fuchsia;4;25.51;
6146;Urban Airship;30386;DimGray;7;79.89;
6147;IFI CLAIMS Patent Services;72022;DarkSeaGreen;8;23.13;
6148;Geolytics;73726;Magenta;4;67.96;
6149;ASC Partners;9991;DarkKhaki;5;26.28;
6150;Simple Energy;36274;BlueViolet;6;26.69;
6151;MuckRock.com;48761;LightYellow;6;31.72;
6152;Department of Better Technology;51642;YellowGreen;8;76.19;
6153;Municode;29863;Green;6;40.90;
