item_id;supplier;category_id;color;size;price;abcvd
8678;FlightStats;52304;DarkCyan;6;31.35;
8679;GetRaised;40802;Coral;5;23.20;
8680;Fujitsu;24901;LightYellow;5;46.04;
8681;Bloomberg;11404;LightSteelBlue;6;74.52;
8682;Thinknum;72361;PaleVioletRed;7;46.36;
8683;BuildZoom;8657;DodgerBlue;5;40.34;
8684;Exversion;65548;DarkRed;4;53.93;
8685;Uber;10356;BlanchedAlmond;6;58.13;
8686;Retroficiency;650;DarkRed;8;36.31;
8687;TagniFi;58263;PaleGoldenRod;4;78.21;
8688;Plus-U;42173;OrangeRed;6;23.08;
8689;McKinsey;4804;MediumPurple;7;22.32;
8690;LexisNexis;77427;SaddleBrown;4;62.87;
8691;YourMapper;21431;DarkMagenta;7;75.53;
8692;Qado Energy, Inc.;17051;OldLace;7;25.83;
8693;LOGIXDATA, LLC;25766;DeepSkyBlue;6;22.53;
8694;Citigroup;8747;OliveDrab;4;21.24;
8695;Science Exchange;35443;SlateGray;4;46.64;
8696;OpenGov;69771;LightCyan;7;20.12;
8697;MedWatcher;55577;Peru;4;72.89;
8698;Telenav;70799;PaleVioletRed;5;45.80;
8699;Estately;87375;Black;5;35.43;
8700;Fuzion Apps, Inc.;94100;Chocolate;8;20.46;
8701;Morgan Stanley;2469;Darkorange;6;67.10;
8702;CB Insights;23836;DeepPink;4;40.36;
8703;Junyo;58921;Fuchsia;8;46.67;
8704;People Power;76557;HotPink;4;33.71;
8705;Verdafero;2711;GreenYellow;7;57.14;
8706;Abt Associates;77905;Black;4;70.51;
8707;Intelius;15078;Ivory;7;41.04;
8708;The Advisory Board Company;32978;LightGoldenRodYellow;4;23.06;
8709;Allianz;44833;Thistle;7;36.76;
8710;Department of Better Technology;53285;MediumSlateBlue;8;43.83;
8711;Solar Census;74580;LightSalmon;8;43.69;
8712;WeMakeItSafer;21795;SlateBlue;8;63.87;
8713;MapQuest;26913;Beige;7;71.31;
8714;WeMakeItSafer;33032;DarkViolet;6;46.68;
8715;Foursquare;19210;DarkGreen;7;55.03;
8716;Quandl;85373;White;8;63.87;
8717;Fidelity Investments;38588;Linen;5;79.16;
8718;TrialX;64677;FloralWhite;7;60.92;
8719;GuideStar;21288;Beige;4;56.08;
8720;Biovia;30121;FloralWhite;7;74.56;
8721;ConnectEDU;37997;SeaShell;8;26.00;
8722;PEV4me.com;57183;LightSteelBlue;6;29.81;
8723;Junyo;32251;Darkorange;7;34.72;
8724;Teradata;34579;MediumSeaGreen;4;47.39;
8725;HopStop;12469;HoneyDew;6;72.61;
8726;Rezolve Group;63480;MediumBlue;7;40.24;
8727;The Bridgespan Group;70434;OrangeRed;8;69.41;
8728;TopCoder;66980;DimGray;8;31.15;
8729;Urban Mapping, Inc;20807;Snow;5;47.43;
8730;OnDeck;11492;GhostWhite;8;20.92;
8731;Poncho App;98555;Orange;6;35.08;
8732;USSearch;1599;AntiqueWhite;7;72.60;
8733;Gallup;1723;DarkSeaGreen;8;31.22;
8734;Experian;58675;DarkTurquoise;6;78.66;
8735;Nautilytics;72997;Tomato;4;38.34;
8736;Vimo;60391;Fuchsia;5;59.13;
8737;Paxata;30001;SkyBlue;7;32.90;
8738;Investormill;52415;GoldenRod;7;23.25;
8739;Buildingeye;44810;PeachPuff;4;78.38;
8740;Asset4;23096;Turquoise;4;34.30;
8741;RedLaser;7066;Cyan;6;30.87;
8742;Robinson + Yu;52563;DimGray;8;42.91;
8743;Castle Biosciences;22687;AntiqueWhite;4;40.87;
8744;Lilly Open Innovation Drug Discovery;2846;MidnightBlue;5;45.23;
8745;Sophic Systems Alliance;96594;Gold;4;61.21;
8746;Plus-U;89009;Magenta;8;65.91;
8747;Asset4;21345;DeepSkyBlue;4;72.00;
8748;ConnectEDU;59612;PaleTurquoise;6;73.73;
8749;Plus-U;38570;Tomato;6;76.58;
8750;TrueCar;48004;Orchid;4;66.74;
8751;State Farm Insurance;1311;Snow;7;67.61;
8752;Liberty Mutual Insurance Cos.;40410;DarkMagenta;5;34.02;
8753;Earthquake Alert!;98012;Navy;6;52.05;
8754;NonprofitMetrics;73388;MediumOrchid;6;47.20;
8755;Rivet Software;40995;OrangeRed;6;38.49;
8756;Sage Bionetworks;77860;SteelBlue;5;52.61;
8757;Smart Utility Systems;47357;SteelBlue;4;57.00;
8758;KidAdmit, Inc.;45242;LightSteelBlue;7;20.48;
8759;Way Better Patents;14133;Moccasin;5;38.52;
8760;AutoGrid Systems;49971;Crimson;8;47.25;
8761;LoseIt.com;11524;DarkSlateGray;4;56.78;
8762;5PSolutions;35522;Azure;7;47.61;
8763;BizVizz;15137;White;4;52.16;
8764;Teradata;4533;MediumSeaGreen;8;55.89;
8765;Webitects;4534;Navy;5;72.42;
8766;Graebel Van Lines;4053;BlueViolet;4;52.99;
8767;OpenCounter;60675;LimeGreen;5;37.77;
8768;GovTribe;93625;Pink;6;42.21;
8769;SpaceCurve;96251;DarkGoldenRod;6;51.34;
8770;State Farm Insurance;56953;Maroon;6;56.28;
8771;Xcential;14025;LightCyan;4;23.10;
8772;Govzilla, Inc.;15748;CadetBlue;8;63.77;
8773;Weight Watchers;19069;MediumOrchid;8;26.23;
8774;BizVizz;34795;PeachPuff;5;24.06;
8775;North American Van Lines;51849;DarkTurquoise;6;34.55;
8776;MedWatcher;5406;DarkSeaGreen;7;20.61;
8777;Tendril;97644;LavenderBlush;4;72.97;
8778;Teradata;32075;MediumAquaMarine;8;29.00;
8779;Science Exchange;90090;Silver;5;63.05;
8780;CoolClimate;91591;Navy;6;21.82;
8781;Zonability;23037;Khaki;8;23.31;
8782;Trulia;8480;SeaShell;7;60.84;
8783;Overture Technologies;94707;RosyBrown;7;61.32;
8784;First Fuel Software;13832;LightGray;4;70.86;
8785;Lilly Open Innovation Drug Discovery;52999;Pink;5;26.36;
8786;US Green Data;14919;MistyRose;7;40.71;
8787;iFactor Consulting;59672;RoyalBlue;8;32.66;
8788;Adobe Digital Government;83499;Brown;7;34.46;
8789;College Board;80792;NavajoWhite;5;23.93;
8790;Walk Score;4921;Gainsboro;4;39.88;
8791;Docket Alarm, Inc.;68062;LightGray;6;69.41;
8792;Fitch;14372;Cornsilk;6;44.32;
8793;Merrill Corp.;18883;LightGreen;4;78.71;
8794;Ensco;58850;MediumSpringGreen;7;20.62;
8795;Construction Monitor LLC;53068;HotPink;4;28.96;
8796;S&P Capital IQ;31402;Ivory;5;54.39;
8797;OnStar;75720;GhostWhite;7;48.89;
8798;CostQuest;34751;DeepSkyBlue;5;72.00;
8799;TrialTrove;5336;SandyBrown;8;46.35;
8800;McGraw Hill Financial;6090;OldLace;5;38.26;
8801;Personal Democracy Media;92997;DarkSlateGray;4;48.44;
8802;Graebel Van Lines;53981;GoldenRod;7;51.78;
8803;TrialX;13774;MediumBlue;7;39.34;
8804;Reed Elsevier;11609;Pink;7;34.82;
8805;Calcbench, Inc.;39508;LightSlateGray;4;47.45;
8806;Google Public Data Explorer;61097;CornflowerBlue;4;25.83;
8807;HealthMap;2645;DeepPink;5;78.23;
8808;ConnectEDU;5499;Maroon;6;55.23;
8809;Collective IP;18763;FireBrick;5;40.51;
8810;Acxiom;22247;HotPink;6;22.34;
8811;HERE;30043;DarkBlue;4;24.06;
8812;StreetEasy;47732;DarkSeaGreen;8;39.35;
8813;Everyday Health;34213;Gold;8;55.08;
8814;DataWeave;44980;LemonChiffon;4;60.73;
8815;GenoSpace;72429;Ivory;7;46.39;
8816;Xcential;12973;SlateBlue;8;28.78;
8817;TuvaLabs;39623;DeepSkyBlue;8;48.65;
8818;Impact Forecasting (Aon);63726;LightSlateGray;4;20.53;
8819;SeeClickFix;65331;Purple;4;65.07;
8820;Keychain Logistics Corp.;2763;DeepPink;6;63.70;
8821;McGraw Hill Financial;62294;LightYellow;8;24.57;
8822;Loqate, Inc.;91750;PaleVioletRed;6;62.33;
8823;Science Exchange;32479;Violet;5;65.92;
8824;Russell Investments;90891;OrangeRed;6;74.99;
8825;Think Computer Corporation;17431;FloralWhite;8;47.26;
8826;Zebu Compliance Solutions;35593;Magenta;7;50.52;
8827;Food+Tech Connect;99774;LightGray;5;47.83;
8828;ProPublica;73115;Teal;8;43.73;
8829;VitalChek;49027;LavenderBlush;4;39.30;
8830;Plus-U;93494;YellowGreen;4;72.29;
8831;Progressive Insurance Group;57791;LightBlue;8;57.61;
8832;PowerAdvocate;34686;Ivory;6;50.68;
8833;TrustedID;27002;Cornsilk;7;63.12;
8834;Compendia Bioscience Life Technologies;82941;DarkSalmon;8;26.96;
8835;Code for America;16869;Olive;7;36.62;
8836;First Fuel Software;77873;DarkSeaGreen;7;41.90;
8837;Geofeedia;60614;BurlyWood;4;79.03;
8838;OSIsoft;55271;MediumAquaMarine;6;25.28;
8839;Genability;1993;DarkRed;8;51.29;
8840;WebMD;44970;Sienna;4;34.47;
8841;Deloitte;45114;MediumSpringGreen;5;65.76;
8842;VisualDoD, LLC;59105;Plum;4;20.76;
8843;New Media Parents;11510;MediumSpringGreen;4;71.85;
8844;Optensity;64810;SlateGray;6;61.96;
8845;Deloitte;74386;LemonChiffon;8;49.22;
8846;KLD Research;97;PaleGreen;6;31.34;
8847;Factset;21465;LightSalmon;8;24.54;
8848;Practice Fusion;90311;PaleGoldenRod;7;51.63;
8849;ClearStory Data;44955;LightCyan;5;26.70;
8850;optiGov;16264;YellowGreen;4;21.08;
8851;OpportunitySpace, Inc.;35445;Salmon;4;76.18;
8852;Whitby Group;94134;DarkSlateGray;4;41.22;
8853;Tendril;81694;MediumOrchid;7;72.94;
8854;Consumer Reports;829;LightGray;7;54.74;
8855;Vitals;79256;Tomato;7;49.59;
8856;CB Insights;64945;SlateGray;8;70.55;
8857;Outline;7346;SeaShell;8;32.90;
8858;North American Van Lines;29246;MediumSpringGreen;6;43.93;
8859;Votizen;23888;PeachPuff;6;72.36;
8860;Knoema;32204;FireBrick;8;67.51;
8861;Teradata;22426;Wheat;7;66.75;
8862;Rand McNally;37200;Navy;4;57.29;
8863;BetterLesson;79023;Wheat;8;24.21;
8864;People Power;5188;Crimson;6;24.88;
8865;Honest Buildings;40901;OrangeRed;7;59.57;
8866;5PSolutions;95519;LightGray;6;55.01;
8867;PYA Analytics;4355;DarkMagenta;5;48.21;
8868;xDayta;51128;Aquamarine;8;57.20;
8869;Rand McNally;30965;Plum;8;33.20;
8870;Vimo;6858;SteelBlue;4;56.63;
8871;BlackRock;17147;DarkSlateBlue;6;70.80;
8872;Mercaris;98075;LightSeaGreen;8;69.82;
8873;SlashDB;40769;LightGoldenRodYellow;4;61.62;
8874;Chubb;519;BurlyWood;7;59.25;
8875;Fujitsu;68137;OrangeRed;4;67.24;
8876;Kimono Labs;41769;LightCoral;7;66.14;
8877;Google Maps;71414;LightCoral;8;36.59;
8878;Social Explorer;7715;OldLace;6;50.25;
8879;Development Seed;1668;MediumAquaMarine;8;46.19;
8880;WebFilings;20694;Gainsboro;7;68.63;
8881;TopCoder;60752;Magenta;5;47.47;
8882;EMC;71722;DeepPink;5;76.93;
8883;NextBus;48442;Tan;8;43.98;
8884;AtSite;40862;Tan;7;64.65;
8885;Oversight Systems;13011;Tomato;4;30.47;
8886;Social Health Insights;76746;MediumOrchid;6;51.97;
8887;Clean Power Finance;98568;Snow;6;45.09;
8888;Chemical Abstracts Service;36405;SkyBlue;4;21.21;
8889;Legal Science Partners;81966;SeaShell;5;50.45;
8890;IFI CLAIMS Patent Services;43287;MistyRose;6;22.18;
8891;Remi;94642;Azure;7;36.07;
8892;Boundless;78248;DarkSlateGray;5;31.95;
8893;Embark;78866;Pink;6;38.15;
8894;IVES Group Inc;20091;DarkTurquoise;4;45.63;
8895;Golden Helix;16554;Silver;6;30.62;
8896;Healthgrades;17410;DimGrey;8;57.83;
8897;PolicyMap;77108;Aqua;7;77.95;
8898;LoopNet;32719;GoldenRod;7;22.05;
8899;Numedii;12673;MediumVioletRed;6;43.35;
8900;National Van Lines;45236;AliceBlue;6;76.38;
8901;Estately;83532;OliveDrab;8;63.88;
8902;Charles Schwab Corp.;69830;MediumSeaGreen;8;44.82;
8903;Politify;49484;DarkCyan;7;79.90;
8904;SpotHero.com;76019;Purple;7;60.89;
8905;Bridgewater;19767;LightGray;6;70.45;
8906;Nautilytics;4950;Red;5;24.47;
8907;ASC Partners;23172;Khaki;4;55.24;
8908;Weather Channel;39523;DarkKhaki;7;52.54;
8909;Nautilytics;60439;LawnGreen;4;57.64;
8910;Informatica;12166;BlueViolet;5;23.32;
8911;HopStop;63147;LightGray;7;34.37;
8912;MetLife;30693;LightBlue;7;66.49;
8913;BizVizz;24800;SandyBrown;8;28.79;
8914;OptumInsight;3319;PeachPuff;7;61.09;
8915;College Abacus, an ECMC initiative;28340;SeaGreen;5;25.12;
8916;Import.io;93965;MediumVioletRed;8;50.62;
8917;RAND Corporation;97380;FloralWhite;6;74.45;
8918;State Farm Insurance;91509;DarkCyan;8;76.36;
8919;College Abacus, an ECMC initiative;86334;YellowGreen;6;30.30;
8920;Amazon Web Services;87854;Yellow;8;52.39;
8921;MarketSense;84562;Bisque;7;64.84;
8922;Social Health Insights;28390;Cyan;7;30.83;
8923;Clean Power Finance;54076;Khaki;7;45.02;
8924;CitySourced;93893;DarkKhaki;8;74.74;
8925;Telenav;61996;Maroon;7;56.16;
8926;Zoner;67790;Bisque;5;61.89;
8927;Uber;79333;Gainsboro;5;32.94;
8928;Civic Impulse LLC;59978;LimeGreen;4;74.94;
8929;Junar, Inc.;90496;Plum;7;68.25;
8930;Teradata;54737;Salmon;6;65.74;
8931;Socrata;79888;Olive;4;77.07;
8932;Harris Corporation;28670;GreenYellow;6;52.07;
8933;Vitals;51123;Sienna;6;28.70;
8934;Citigroup;30538;RoyalBlue;4;22.53;
8935;AtSite;92480;DeepSkyBlue;8;46.28;
8936;Persint;8186;FireBrick;8;73.69;
8937;Expert Health Data Programming, Inc.;18080;MediumSpringGreen;8;32.08;
8938;Spokeo;22011;PowderBlue;8;44.38;
8939;StreetCred Software, Inc;83688;MediumSpringGreen;8;65.95;
8940;IVES Group Inc;21712;NavajoWhite;6;33.83;
8941;Rezolve Group;2052;Snow;5;73.70;
8942;McKinsey;31865;Gold;5;28.14;
8943;Lawdragon;49003;LawnGreen;7;72.73;
8944;PricewaterhouseCoopers (PWC);73312;LightCyan;5;29.38;
8945;The Vanguard Group;33113;Moccasin;4;26.83;
8946;Weather Decision Technologies;82233;MidnightBlue;5;30.42;
8947;PIXIA Corp;25249;DarkGray;7;48.70;
8948;RedLaser;5001;White;6;29.39;
8949;McGraw Hill Financial;17437;LawnGreen;4;51.40;
8950;Dun & Bradstreet;97902;LightBlue;6;46.94;
8951;Granicus;56677;HoneyDew;4;72.65;
8952;USSearch;97093;LightCyan;5;39.25;
8953;SigFig;30080;Cyan;4;29.52;
8954;Spikes Cavell Analytic Inc;45626;DimGray;7;25.87;
8955;Solar Census;46057;ForestGreen;4;44.64;
8956;Equilar;54224;LightSlateGray;7;28.40;
8957;Business and Legal Resources;4485;Linen;8;69.54;
8958;Inovalon;50707;Silver;6;70.51;
8959;FlightAware;55791;Gold;4;29.05;
8960;Vital Axiom | Niinja;43691;Azure;4;48.82;
8961;Spokeo;51617;DarkGray;4;72.29;
8962;Webitects;56249;Fuchsia;5;55.77;
8963;Equilar;35190;RosyBrown;6;79.20;
8964;REI Systems;68456;MediumTurquoise;6;22.18;
8965;Glassy Media;16309;CornflowerBlue;7;59.51;
8966;GoodGuide;70538;PaleGreen;8;77.05;
8967;Geoscape;32492;OldLace;8;51.36;
8968;GenoSpace;84607;Tomato;6;26.20;
8969;Housefax;64222;DodgerBlue;4;70.62;
8970;Whitby Group;54459;Gold;5;24.99;
8971;PIXIA Corp;28885;SpringGreen;5;56.38;
8972;StreetCred Software, Inc;33599;BlueViolet;5;58.06;
8973;Bekins;94184;Magenta;6;34.28;
8974;United Mayflower;91466;Gold;4;27.28;
8975;Housefax;11182;LightSlateGray;5;72.63;
8976;Boundless;82244;MediumSeaGreen;6;78.41;
8977;(Leg)Cyte;42217;Violet;8;46.62;
8978;Bloomberg;63019;Silver;6;50.07;
8979;gRadiant Research LLC;81877;PapayaWhip;5;44.54;
8980;BuildFax;68344;SaddleBrown;8;74.83;
8981;NonprofitMetrics;85453;Snow;8;72.06;
8982;Sophic Systems Alliance;91657;BurlyWood;8;46.28;
8983;Whitby Group;47020;Cyan;7;32.22;
8984;REI Systems;11178;SeaShell;6;56.48;
8985;The Advisory Board Company;40314;DarkKhaki;6;39.22;
8986;Azavea;54332;LightYellow;7;40.20;
8987;TopCoder;79818;MediumSeaGreen;5;28.44;
8988;Onvia;18941;MediumBlue;5;25.89;
8989;Innography;97348;Turquoise;5;25.93;
8990;KLD Research;23342;PaleVioletRed;8;38.31;
8991;Chemical Abstracts Service;78038;LightBlue;4;44.83;
8992;Lilly Open Innovation Drug Discovery;33816;IndianRed ;8;65.85;
8993;Overture Technologies;58674;RoyalBlue;7;30.75;
8994;Telenav;62815;Bisque;4;43.26;
8995;Geoscape;46235;MistyRose;5;31.36;
8996;AtSite;17080;Black;6;36.22;
8997;Fujitsu;77138;LightGray;5;38.39;
8998;Kaiser Permanante;65677;DarkBlue;7;68.76;
8999;Cappex;56635;SeaGreen;4;63.46;
9000;Ayasdi;91652;Cyan;6;45.99;
9001;Government Transaction Services;49029;Green;5;74.22;
9002;STILLWATER SUPERCOMPUTING INC;50626;Snow;6;50.50;
9003;Farmers;51597;Cyan;4;59.62;
9004;FindTheBest.com;26128;Thistle;6;55.54;
9005;Aunt Bertha, Inc.;88040;DarkTurquoise;7;26.54;
9006;ASC Partners;45490;Teal;5;33.37;
9007;Intelius;38933;White;7;64.36;
9008;Kyruus;4372;DodgerBlue;5;30.86;
9009;Wolfram Research;77548;Brown;5;76.13;
9010;Xignite;42856;SpringGreen;8;45.79;
9011;SpaceCurve;28544;BlanchedAlmond;4;57.70;
9012;Certara;62023;Ivory;8;35.70;
9013;SmartAsset;45951;AliceBlue;7;74.63;
9014;Boundless;24969;Violet;4;71.84;
9015;Cappex;31964;LightCoral;6;45.79;
9016;Dabo Health;80939;Wheat;8;78.96;
9017;NextBus;50938;HoneyDew;4;72.32;
9018;OTC Markets;80708;MediumSpringGreen;7;35.69;
9019;AtSite;65860;LightSteelBlue;5;77.01;
9020;Credit Sesame;65577;Azure;5;76.72;
9021;TopCoder;81289;DeepSkyBlue;8;48.30;
9022;Jurispect;76809;AliceBlue;5;66.36;
9023;Webitects;35464;Aqua;7;32.86;
9024;MetLife;83686;LightSeaGreen;6;50.66;
9025;StockSmart;27617;MediumSlateBlue;7;72.76;
9026;Bridgewater;86396;Gold;8;34.13;
9027;Keychain Logistics Corp.;42916;Snow;5;24.08;
9028;Development Seed;60834;DarkKhaki;7;33.43;
9029;Aunt Bertha, Inc.;49464;ForestGreen;4;50.90;
9030;Politify;84015;PaleVioletRed;6;26.04;
9031;Experian;47926;MediumPurple;4;73.40;
9032;iTriage;76061;Purple;7;44.23;
9033;Overture Technologies;67170;FireBrick;6;52.44;
9034;Housefax;44065;CadetBlue;8;40.59;
9035;Collective IP;57617;LemonChiffon;5;24.85;
9036;Child Care Desk;74520;DimGray;5;38.56;
9037;SocialEffort Inc;36203;Linen;6;42.89;
9038;AccuWeather;35118;Red;5;26.63;
9039;Appallicious;14485;Ivory;4;42.84;
9040;Revelstone;3794;Lime;8;22.25;
9041;Think Computer Corporation;94944;HoneyDew;4;47.09;
9042;Suddath;4059;PapayaWhip;4;45.96;
9043;TransparaGov;19779;Gold;4;57.79;
9044;Outline;47370;MediumSpringGreen;7;57.35;
9045;Chubb;88409;MediumSeaGreen;8;32.66;
9046;OpenCounter;42163;GhostWhite;5;73.73;
9047;Enigma.io;67392;SandyBrown;5;60.80;
9048;HealthMap;86131;Chartreuse;6;33.02;
9049;Persint;1142;LimeGreen;6;76.11;
9050;SpotCrime;1731;BlueViolet;5;50.10;
9051;Computer Packages Inc;53187;DarkGreen;5;39.27;
9052;North American Van Lines;29352;DarkRed;8;23.11;
9053;Weather Decision Technologies;70692;Beige;5;65.92;
9054;Forrester Research;27135;Thistle;4;79.26;
9055;RedLaser;42695;Chocolate;6;44.34;
9056;InnoCentive;92666;Chocolate;5;40.55;
9057;Epsilon;11672;Cornsilk;7;70.52;
9058;Experian;74636;Linen;5;69.91;
9059;Oversight Systems;58701;White;6;57.75;
9060;Aureus Sciences (*Now part of Elsevier);2508;RosyBrown;8;43.11;
9061;Lending Club;97779;Thistle;7;57.04;
9062;Experian;17280;PaleGreen;5;71.62;
9063;Govini;19987;AliceBlue;5;41.44;
9064;Import.io;2650;HotPink;4;76.55;
9065;mHealthCoach;39805;LightSkyBlue;6;20.72;
9066;Kaiser Permanante;80584;Olive;8;44.90;
9067;Farmers;77929;DarkViolet;8;43.61;
9068;Nautilytics;70860;BurlyWood;5;60.43;
9069;Bloomberg;28676;DeepSkyBlue;6;69.48;
9070;GoodGuide;95694;Peru;8;35.06;
9071;Careset.com;31655;SaddleBrown;7;55.32;
9072;Mapbox;65563;LightCyan;6;38.45;
9073;CityScan;19150;SandyBrown;8;44.86;
9074;LexisNexis;80283;MidnightBlue;8;52.26;
9075;Nationwide Mutual Insurance Company;77445;LightYellow;6;20.80;
9076;Webitects;26143;LightSalmon;8;45.84;
9077;WebMD;1731;Violet;8;61.33;
9078;ConnectEDU;64985;DimGrey;6;22.76;
9079;Fidelity Investments;65255;FireBrick;8;75.36;
9080;Intermap Technologies;12103;CornflowerBlue;6;76.49;
9081;Headlight;98104;Cornsilk;6;56.60;
9082;Govzilla, Inc.;37156;CornflowerBlue;4;77.05;
9083;The Vanguard Group;8390;Fuchsia;8;21.86;
9084;Equifax;73304;LightCyan;4;74.95;
9085;Nationwide Mutual Insurance Company;31601;GoldenRod;6;32.33;
9086;Civic Insight;88058;Tan;8;24.54;
9087;US Green Data;7684;FireBrick;7;38.02;
9088;IBM;31754;DarkMagenta;5;53.44;
9089;The DocGraph Journal;49255;Navy;8;25.94;
9090;Datamyne;85319;Orchid;4;61.89;
9091;Knowledge Agency;72829;DarkSalmon;4;66.71;
9092;TrueCar;16519;Maroon;6;60.05;
9093;Asset4;70394;LightSalmon;7;51.08;
9094;Stevens Worldwide Van Lines;52400;AliceBlue;5;66.44;
9095;Standard and Poor's;23042;LightSalmon;7;79.83;
9096;Climate Corporation;2238;PaleTurquoise;8;31.85;
9097;Civic Impulse LLC;99449;DeepPink;7;73.65;
9098;Marinexplore, Inc.;67912;DarkSeaGreen;8;73.67;
9099;Stamen Design;27371;Azure;6;78.59;
9100;Mint;16051;Pink;5;28.03;
9101;PatientsLikeMe;15177;MediumSeaGreen;6;31.80;
9102;Xignite;66092;AntiqueWhite;4;44.33;
9103;Avalara;20175;Tan;7;27.81;
9104;FlightAware;11842;GhostWhite;7;75.90;
9105;Captricity;68292;PowderBlue;5;35.29;
9106;Factual;43409;Gray;5;74.72;
9107;Ontodia, Inc;27733;Aqua;6;30.90;
9108;Quertle;87751;Indigo ;7;72.13;
9109;BlackRock;42210;CornflowerBlue;5;46.02;
9110;iTriage;1411;Linen;7;41.98;
9111;Food+Tech Connect;22836;DarkGray;6;29.97;
9112;Informatica;10120;Thistle;6;67.78;
9113;Progressive Insurance Group;5060;RosyBrown;6;56.93;
9114;Trintech;99693;LightSalmon;5;52.61;
9115;Adaptive;8806;Bisque;8;70.15;
9116;Rand McNally;78666;Gainsboro;8;30.85;
9117;TrueCar;53554;GreenYellow;6;56.55;
9118;Government Transaction Services;12519;Orchid;7;50.04;
9119;Lumesis, Inc.;1981;DarkOliveGreen;4;64.05;
9120;AtSite;70359;Fuchsia;4;46.16;
9121;Tendril;89346;DarkOrchid;4;46.72;
9122;Redfin;81853;MediumVioletRed;5;59.63;
9123;IW Financial;43953;Tomato;4;29.25;
9124;Socrata;45909;White;6;60.58;
9125;NonprofitMetrics;33223;DarkBlue;7;44.57;
9126;Fujitsu;7786;PaleTurquoise;7;69.13;
9127;Mango Transit;39193;Wheat;7;33.65;
9128;Gallup;17745;HoneyDew;6;40.08;
9129;Evidera;57131;LightGreen;4;68.71;
9130;Rapid Cycle Solutions;55226;Orchid;8;32.39;
9131;Ceiba Solutions;60325;OliveDrab;6;48.28;
9132;Evidera;47836;DarkOliveGreen;7;72.46;
9133;3 Round Stones, Inc.;55084;MediumSlateBlue;7;21.36;
9134;Liberty Mutual Insurance Cos.;26487;MediumSpringGreen;7;61.06;
9135;Mercaris;35575;SaddleBrown;6;33.14;
9136;Wheaton World Wide Moving;42813;Orange;8;68.98;
9137;Calcbench, Inc.;68893;DarkSalmon;5;73.53;
9138;Spokeo;72270;Aqua;4;58.46;
9139;WeMakeItSafer;24945;DarkSeaGreen;5;43.44;
9140;PEV4me.com;56281;LightSkyBlue;4;71.31;
9141;DemystData;66487;Moccasin;7;26.36;
9142;Socrata;82707;Gray;4;69.89;
9143;Exversion;29000;RosyBrown;8;57.27;
9144;Trintech;41558;Chocolate;5;25.46;
9145;Mango Transit;70323;DarkOliveGreen;4;68.59;
9146;Navico;17342;GoldenRod;8;58.08;
9147;Caspio;14493;MediumSeaGreen;4;53.52;
9148;NerdWallet;96585;DarkSlateGray;8;20.39;
9149;Roadify Transit;81662;GoldenRod;4;69.28;
9150;Garmin;75970;RosyBrown;6;46.47;
9151;Food+Tech Connect;31619;Gainsboro;7;74.03;
9152;Geoscape;77938;DarkTurquoise;8;54.05;
9153;ideas42;30587;DarkSlateGray;6;53.61;
9154;WebMD;59094;WhiteSmoke;6;73.40;
9155;Center for Responsive Politics;74253;MediumOrchid;4;56.25;
9156;Graebel Van Lines;31664;Magenta;8;53.03;
9157;Remi;99570;CornflowerBlue;7;43.39;
9158;Marlin Alter and Associates;82653;Peru;6;23.19;
9159;Amida Technology Solutions;92755;AntiqueWhite;8;53.44;
9160;Zurich Insurance (Risk Room);65867;Fuchsia;6;77.78;
9161;Synthicity;73786;AntiqueWhite;7;44.31;
9162;TrialX;46313;BlueViolet;8;62.74;
9163;Jurispect;20796;Ivory;7;41.71;
9164;PricewaterhouseCoopers (PWC);80405;DimGray;8;42.99;
9165;Avvo;82958;Azure;7;66.08;
9166;Esri;52964;ForestGreen;8;34.38;
9167;AreaVibes Inc.;79399;LimeGreen;4;53.87;
9168;CONNECT-DOT LLC.;49355;IndianRed ;5;61.59;
9169;CONNECT-DOT LLC.;26258;Plum;8;42.42;
9170;Marlin & Associates;8039;Aquamarine;6;74.30;
9171;Pave;61311;NavajoWhite;8;36.70;
9172;CoolClimate;11882;PaleGoldenRod;4;69.33;
9173;Geoscape;523;Aquamarine;7;53.29;
9174;Level One Technologies;32716;Green;8;67.62;
9175;TagniFi;45339;AntiqueWhite;7;59.92;
9176;SpaceCurve;32502;Green;8;70.85;
9177;ASC Partners;16464;DarkTurquoise;4;43.20;
9178;Verdafero;3438;SteelBlue;4;22.40;
9179;Thomson Reuters;87592;Silver;8;38.05;
9180;REI Systems;85861;FloralWhite;7;73.23;
9181;Numedii;11568;SaddleBrown;7;68.20;
9182;Charles Schwab Corp.;49514;Aqua;7;24.87;
9183;Junar, Inc.;68540;Chocolate;6;43.21;
9184;SolarList;98187;PeachPuff;4;34.89;
9185;Nationwide Mutual Insurance Company;29064;LightGoldenRodYellow;6;45.11;
9186;Alltuition;26219;PaleGreen;5;70.73;
9187;Alarm.com;84221;NavajoWhite;6;24.83;
9188;Whitby Group;75422;DarkSlateGray;7;69.40;
9189;Liberty Mutual Insurance Cos.;75569;LightSteelBlue;5;49.45;
9190;PlanetEcosystems;67199;DarkGoldenRod;4;44.90;
9191;MetLife;87625;PeachPuff;4;21.11;
9192;ConnectEDU;49383;Orchid;7;27.61;
9193;PowerAdvocate;54150;GreenYellow;8;45.28;
9194;SigFig;35903;White;5;53.92;
